,date,year,month,day,estacio,station_name,lat,lon,no2_daily_avg
16388,2024-05-22,2024,5,22,50,Barcelona - Ciutadella,41.3864,2.1874,14.25
16389,2024-05-22,2024,5,22,54,Barcelona - Vall Hebron,41.4261,2.148,15.166666666666666
16390,2024-05-22,2024,5,22,57,Barcelona - Palau Reial,41.3875,2.1151,10.55
16391,2024-05-22,2024,5,22,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.041666666666666
16392,2024-05-23,2024,5,23,4,Barcelona - Poblenou,41.4039,2.2045,20.166666666666668
16393,2024-05-23,2024,5,23,42,Barcelona - Sants,41.3788,2.1331,16.541666666666668
16394,2024-05-23,2024,5,23,43,Barcelona - Eixample,41.3853,2.1538,25.791666666666668
16395,2024-05-23,2024,5,23,44,Barcelona - Gràcia,41.3987,2.1534,26.375
16396,2024-05-23,2024,5,23,50,Barcelona - Ciutadella,41.3864,2.1874,13.791666666666666
16397,2024-05-23,2024,5,23,54,Barcelona - Vall Hebron,41.4261,2.148,15.416666666666666
16398,2024-05-23,2024,5,23,57,Barcelona - Palau Reial,41.3875,2.1151,10.75
16399,2024-05-23,2024,5,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.681818181818182
16400,2024-05-24,2024,5,24,4,Barcelona - Poblenou,41.4039,2.2045,16.041666666666668
16401,2024-05-24,2024,5,24,42,Barcelona - Sants,41.3788,2.1331,13.75
16402,2024-05-24,2024,5,24,43,Barcelona - Eixample,41.3853,2.1538,25.083333333333332
16403,2024-05-24,2024,5,24,44,Barcelona - Gràcia,41.3987,2.1534,24.333333333333332
16404,2024-05-24,2024,5,24,50,Barcelona - Ciutadella,41.3864,2.1874,14.041666666666666
16405,2024-05-24,2024,5,24,54,Barcelona - Vall Hebron,41.4261,2.148,15.166666666666666
16406,2024-05-24,2024,5,24,57,Barcelona - Palau Reial,41.3875,2.1151,8.833333333333334
16407,2024-05-24,2024,5,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.166666666666667
16408,2024-05-25,2024,5,25,4,Barcelona - Poblenou,41.4039,2.2045,20.583333333333332
16409,2024-05-25,2024,5,25,42,Barcelona - Sants,41.3788,2.1331,17.791666666666668
16410,2024-05-25,2024,5,25,43,Barcelona - Eixample,41.3853,2.1538,29.333333333333332
16411,2024-05-25,2024,5,25,44,Barcelona - Gràcia,41.3987,2.1534,20.5
16412,2024-05-25,2024,5,25,50,Barcelona - Ciutadella,41.3864,2.1874,19.166666666666668
16413,2024-05-25,2024,5,25,54,Barcelona - Vall Hebron,41.4261,2.148,18.125
16414,2024-05-25,2024,5,25,57,Barcelona - Palau Reial,41.3875,2.1151,13.208333333333334
16415,2024-05-25,2024,5,25,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.708333333333334
16416,2024-05-26,2024,5,26,4,Barcelona - Poblenou,41.4039,2.2045,18.666666666666668
16417,2024-05-26,2024,5,26,42,Barcelona - Sants,41.3788,2.1331,14.625
16418,2024-05-26,2024,5,26,43,Barcelona - Eixample,41.3853,2.1538,25.666666666666668
16419,2024-05-26,2024,5,26,44,Barcelona - Gràcia,41.3987,2.1534,25.416666666666668
16420,2024-05-26,2024,5,26,50,Barcelona - Ciutadella,41.3864,2.1874,20.5
16421,2024-05-26,2024,5,26,54,Barcelona - Vall Hebron,41.4261,2.148,24.541666666666668
16422,2024-05-26,2024,5,26,57,Barcelona - Palau Reial,41.3875,2.1151,10.458333333333334
16423,2024-05-26,2024,5,26,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.75
16424,2024-05-27,2024,5,27,4,Barcelona - Poblenou,41.4039,2.2045,10.375
16425,2024-05-27,2024,5,27,42,Barcelona - Sants,41.3788,2.1331,11.583333333333334
16426,2024-05-27,2024,5,27,43,Barcelona - Eixample,41.3853,2.1538,21.208333333333332
16427,2024-05-27,2024,5,27,44,Barcelona - Gràcia,41.3987,2.1534,18.875
16428,2024-05-27,2024,5,27,50,Barcelona - Ciutadella,41.3864,2.1874,7.416666666666667
16429,2024-05-27,2024,5,27,54,Barcelona - Vall Hebron,41.4261,2.148,13.375
16430,2024-05-27,2024,5,27,57,Barcelona - Palau Reial,41.3875,2.1151,8.666666666666666
16431,2024-05-27,2024,5,27,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.333333333333333
16432,2024-05-28,2024,5,28,4,Barcelona - Poblenou,41.4039,2.2045,18.666666666666668
16433,2024-05-28,2024,5,28,42,Barcelona - Sants,41.3788,2.1331,15.625
16434,2024-05-28,2024,5,28,43,Barcelona - Eixample,41.3853,2.1538,27.666666666666668
16435,2024-05-28,2024,5,28,44,Barcelona - Gràcia,41.3987,2.1534,21.125
16436,2024-05-28,2024,5,28,50,Barcelona - Ciutadella,41.3864,2.1874,23.666666666666668
16437,2024-05-28,2024,5,28,54,Barcelona - Vall Hebron,41.4261,2.148,19.583333333333332
16438,2024-05-28,2024,5,28,57,Barcelona - Palau Reial,41.3875,2.1151,11.5
16439,2024-05-28,2024,5,28,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.416666666666666
16440,2024-05-29,2024,5,29,4,Barcelona - Poblenou,41.4039,2.2045,22.857142857142858
16441,2024-05-29,2024,5,29,42,Barcelona - Sants,41.3788,2.1331,15.875
16442,2024-05-29,2024,5,29,43,Barcelona - Eixample,41.3853,2.1538,26.958333333333332
16443,2024-05-29,2024,5,29,44,Barcelona - Gràcia,41.3987,2.1534,22.25
16444,2024-05-29,2024,5,29,50,Barcelona - Ciutadella,41.3864,2.1874,26.958333333333332
16445,2024-05-29,2024,5,29,54,Barcelona - Vall Hebron,41.4261,2.148,27.375
16446,2024-05-29,2024,5,29,57,Barcelona - Palau Reial,41.3875,2.1151,11.291666666666666
16447,2024-05-29,2024,5,29,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.916666666666666
16448,2024-05-30,2024,5,30,4,Barcelona - Poblenou,41.4039,2.2045,16.041666666666668
16449,2024-05-30,2024,5,30,42,Barcelona - Sants,41.3788,2.1331,13.833333333333334
16450,2024-05-30,2024,5,30,43,Barcelona - Eixample,41.3853,2.1538,24.791666666666668
16451,2024-05-30,2024,5,30,44,Barcelona - Gràcia,41.3987,2.1534,19.458333333333332
16452,2024-05-30,2024,5,30,50,Barcelona - Ciutadella,41.3864,2.1874,15.476190476190476
16453,2024-05-30,2024,5,30,54,Barcelona - Vall Hebron,41.4261,2.148,17.15
16454,2024-05-30,2024,5,30,57,Barcelona - Palau Reial,41.3875,2.1151,9.375
16455,2024-05-30,2024,5,30,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.583333333333334
16456,2024-05-31,2024,5,31,4,Barcelona - Poblenou,41.4039,2.2045,12.541666666666666
16457,2024-05-31,2024,5,31,42,Barcelona - Sants,41.3788,2.1331,10.958333333333334
16458,2024-05-31,2024,5,31,43,Barcelona - Eixample,41.3853,2.1538,
16459,2024-05-31,2024,5,31,44,Barcelona - Gràcia,41.3987,2.1534,14.75
16460,2024-05-31,2024,5,31,50,Barcelona - Ciutadella,41.3864,2.1874,17.875
16461,2024-05-31,2024,5,31,54,Barcelona - Vall Hebron,41.4261,2.148,8.041666666666666
16462,2024-05-31,2024,5,31,57,Barcelona - Palau Reial,41.3875,2.1151,7.458333333333333
16463,2024-05-31,2024,5,31,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.208333333333333
16464,2024-06-01,2024,6,1,4,Barcelona - Poblenou,41.4039,2.2045,13.083333333333334
16465,2024-06-01,2024,6,1,42,Barcelona - Sants,41.3788,2.1331,12.125
16466,2024-06-01,2024,6,1,43,Barcelona - Eixample,41.3853,2.1538,
16467,2024-06-01,2024,6,1,44,Barcelona - Gràcia,41.3987,2.1534,14.666666666666666
16468,2024-06-01,2024,6,1,50,Barcelona - Ciutadella,41.3864,2.1874,15.583333333333334
16469,2024-06-01,2024,6,1,54,Barcelona - Vall Hebron,41.4261,2.148,10.0
16470,2024-06-01,2024,6,1,57,Barcelona - Palau Reial,41.3875,2.1151,8.416666666666666
16471,2024-06-01,2024,6,1,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.6521739130434785
16472,2024-06-02,2024,6,2,4,Barcelona - Poblenou,41.4039,2.2045,14.208333333333334
16473,2024-06-02,2024,6,2,42,Barcelona - Sants,41.3788,2.1331,11.333333333333334
16474,2024-06-02,2024,6,2,43,Barcelona - Eixample,41.3853,2.1538,
16475,2024-06-02,2024,6,2,44,Barcelona - Gràcia,41.3987,2.1534,12.0
16476,2024-06-02,2024,6,2,50,Barcelona - Ciutadella,41.3864,2.1874,17.125
16477,2024-06-02,2024,6,2,54,Barcelona - Vall Hebron,41.4261,2.148,11.291666666666666
16478,2024-06-02,2024,6,2,57,Barcelona - Palau Reial,41.3875,2.1151,7.791666666666667
16479,2024-06-02,2024,6,2,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.916666666666667
16480,2024-06-03,2024,6,3,4,Barcelona - Poblenou,41.4039,2.2045,20.791666666666668
16481,2024-06-03,2024,6,3,42,Barcelona - Sants,41.3788,2.1331,12.041666666666666
16482,2024-06-03,2024,6,3,43,Barcelona - Eixample,41.3853,2.1538,27.1
16483,2024-06-03,2024,6,3,44,Barcelona - Gràcia,41.3987,2.1534,17.958333333333332
16484,2024-06-03,2024,6,3,50,Barcelona - Ciutadella,41.3864,2.1874,20.166666666666668
16485,2024-06-03,2024,6,3,54,Barcelona - Vall Hebron,41.4261,2.148,13.5
16486,2024-06-03,2024,6,3,57,Barcelona - Palau Reial,41.3875,2.1151,8.25
16487,2024-06-03,2024,6,3,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.0
16488,2024-06-04,2024,6,4,4,Barcelona - Poblenou,41.4039,2.2045,19.333333333333332
16489,2024-06-04,2024,6,4,42,Barcelona - Sants,41.3788,2.1331,9.590909090909092
16490,2024-06-04,2024,6,4,43,Barcelona - Eixample,41.3853,2.1538,18.68421052631579
16491,2024-06-04,2024,6,4,44,Barcelona - Gràcia,41.3987,2.1534,14.15
16492,2024-06-04,2024,6,4,50,Barcelona - Ciutadella,41.3864,2.1874,26.166666666666668
16493,2024-06-04,2024,6,4,54,Barcelona - Vall Hebron,41.4261,2.148,10.833333333333334
16494,2024-06-04,2024,6,4,57,Barcelona - Palau Reial,41.3875,2.1151,7.333333333333333
16495,2024-06-04,2024,6,4,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.478260869565218
16496,2024-06-05,2024,6,5,4,Barcelona - Poblenou,41.4039,2.2045,20.208333333333332
16497,2024-06-05,2024,6,5,42,Barcelona - Sants,41.3788,2.1331,8.75
16498,2024-06-05,2024,6,5,43,Barcelona - Eixample,41.3853,2.1538,20.041666666666668
16499,2024-06-05,2024,6,5,44,Barcelona - Gràcia,41.3987,2.1534,15.666666666666666
16500,2024-06-05,2024,6,5,50,Barcelona - Ciutadella,41.3864,2.1874,18.416666666666668
16501,2024-06-05,2024,6,5,54,Barcelona - Vall Hebron,41.4261,2.148,19.708333333333332
16502,2024-06-05,2024,6,5,57,Barcelona - Palau Reial,41.3875,2.1151,6.9
16503,2024-06-05,2024,6,5,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.458333333333333
16504,2024-06-06,2024,6,6,4,Barcelona - Poblenou,41.4039,2.2045,45.375
16505,2024-06-06,2024,6,6,42,Barcelona - Sants,41.3788,2.1331,17.208333333333332
16506,2024-06-06,2024,6,6,43,Barcelona - Eixample,41.3853,2.1538,34.25
16507,2024-06-06,2024,6,6,44,Barcelona - Gràcia,41.3987,2.1534,24.541666666666668
16508,2024-06-06,2024,6,6,50,Barcelona - Ciutadella,41.3864,2.1874,43.041666666666664
16509,2024-06-06,2024,6,6,54,Barcelona - Vall Hebron,41.4261,2.148,23.5
16510,2024-06-06,2024,6,6,57,Barcelona - Palau Reial,41.3875,2.1151,13.166666666666666
16511,2024-06-06,2024,6,6,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.541666666666667
16512,2024-06-07,2024,6,7,4,Barcelona - Poblenou,41.4039,2.2045,33.75
16513,2024-06-07,2024,6,7,42,Barcelona - Sants,41.3788,2.1331,38.041666666666664
16514,2024-06-07,2024,6,7,43,Barcelona - Eixample,41.3853,2.1538,42.142857142857146
16515,2024-06-07,2024,6,7,44,Barcelona - Gràcia,41.3987,2.1534,51.791666666666664
16516,2024-06-07,2024,6,7,50,Barcelona - Ciutadella,41.3864,2.1874,41.791666666666664
16517,2024-06-07,2024,6,7,54,Barcelona - Vall Hebron,41.4261,2.148,24.458333333333332
16518,2024-06-07,2024,6,7,57,Barcelona - Palau Reial,41.3875,2.1151,27.291666666666668
16519,2024-06-07,2024,6,7,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.73913043478261
16520,2024-06-08,2024,6,8,4,Barcelona - Poblenou,41.4039,2.2045,11.916666666666666
16521,2024-06-08,2024,6,8,42,Barcelona - Sants,41.3788,2.1331,11.416666666666666
16522,2024-06-08,2024,6,8,43,Barcelona - Eixample,41.3853,2.1538,21.625
16523,2024-06-08,2024,6,8,44,Barcelona - Gràcia,41.3987,2.1534,18.916666666666668
16524,2024-06-08,2024,6,8,50,Barcelona - Ciutadella,41.3864,2.1874,8.5
16525,2024-06-08,2024,6,8,54,Barcelona - Vall Hebron,41.4261,2.148,10.041666666666666
16526,2024-06-08,2024,6,8,57,Barcelona - Palau Reial,41.3875,2.1151,7.666666666666667
16527,2024-06-08,2024,6,8,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.7916666666666665
16528,2024-06-09,2024,6,9,4,Barcelona - Poblenou,41.4039,2.2045,15.708333333333334
16529,2024-06-09,2024,6,9,42,Barcelona - Sants,41.3788,2.1331,11.75
16530,2024-06-09,2024,6,9,43,Barcelona - Eixample,41.3853,2.1538,23.333333333333332
16531,2024-06-09,2024,6,9,44,Barcelona - Gràcia,41.3987,2.1534,21.416666666666668
16532,2024-06-09,2024,6,9,50,Barcelona - Ciutadella,41.3864,2.1874,17.083333333333332
16533,2024-06-09,2024,6,9,54,Barcelona - Vall Hebron,41.4261,2.148,10.791666666666666
16534,2024-06-09,2024,6,9,57,Barcelona - Palau Reial,41.3875,2.1151,10.583333333333334
16535,2024-06-09,2024,6,9,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.0
16536,2024-06-10,2024,6,10,4,Barcelona - Poblenou,41.4039,2.2045,18.708333333333332
16537,2024-06-10,2024,6,10,42,Barcelona - Sants,41.3788,2.1331,15.5
16538,2024-06-10,2024,6,10,43,Barcelona - Eixample,41.3853,2.1538,26.25
16539,2024-06-10,2024,6,10,44,Barcelona - Gràcia,41.3987,2.1534,24.791666666666668
16540,2024-06-10,2024,6,10,50,Barcelona - Ciutadella,41.3864,2.1874,18.708333333333332
16541,2024-06-10,2024,6,10,54,Barcelona - Vall Hebron,41.4261,2.148,14.208333333333334
16542,2024-06-10,2024,6,10,57,Barcelona - Palau Reial,41.3875,2.1151,11.958333333333334
16543,2024-06-10,2024,6,10,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.416666666666666
16544,2024-06-11,2024,6,11,4,Barcelona - Poblenou,41.4039,2.2045,19.541666666666668
16545,2024-06-11,2024,6,11,42,Barcelona - Sants,41.3788,2.1331,18.833333333333332
16546,2024-06-11,2024,6,11,43,Barcelona - Eixample,41.3853,2.1538,27.875
16547,2024-06-11,2024,6,11,44,Barcelona - Gràcia,41.3987,2.1534,24.916666666666668
16548,2024-06-11,2024,6,11,50,Barcelona - Ciutadella,41.3864,2.1874,19.916666666666668
16549,2024-06-11,2024,6,11,54,Barcelona - Vall Hebron,41.4261,2.148,17.666666666666668
16550,2024-06-11,2024,6,11,57,Barcelona - Palau Reial,41.3875,2.1151,13.75
16551,2024-06-11,2024,6,11,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.041666666666667
16552,2024-06-12,2024,6,12,4,Barcelona - Poblenou,41.4039,2.2045,18.916666666666668
16553,2024-06-12,2024,6,12,42,Barcelona - Sants,41.3788,2.1331,13.333333333333334
16554,2024-06-12,2024,6,12,43,Barcelona - Eixample,41.3853,2.1538,26.416666666666668
16555,2024-06-12,2024,6,12,44,Barcelona - Gràcia,41.3987,2.1534,19.958333333333332
16556,2024-06-12,2024,6,12,50,Barcelona - Ciutadella,41.3864,2.1874,18.75
16557,2024-06-12,2024,6,12,54,Barcelona - Vall Hebron,41.4261,2.148,16.458333333333332
16558,2024-06-12,2024,6,12,57,Barcelona - Palau Reial,41.3875,2.1151,11.416666666666666
16559,2024-06-12,2024,6,12,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.416666666666667
16560,2024-06-13,2024,6,13,4,Barcelona - Poblenou,41.4039,2.2045,17.125
16561,2024-06-13,2024,6,13,42,Barcelona - Sants,41.3788,2.1331,10.041666666666666
16562,2024-06-13,2024,6,13,43,Barcelona - Eixample,41.3853,2.1538,18.791666666666668
16563,2024-06-13,2024,6,13,44,Barcelona - Gràcia,41.3987,2.1534,16.0
16564,2024-06-13,2024,6,13,50,Barcelona - Ciutadella,41.3864,2.1874,15.75
16565,2024-06-13,2024,6,13,54,Barcelona - Vall Hebron,41.4261,2.148,11.0
16566,2024-06-13,2024,6,13,57,Barcelona - Palau Reial,41.3875,2.1151,8.583333333333334
16567,2024-06-13,2024,6,13,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.625
16568,2024-06-14,2024,6,14,4,Barcelona - Poblenou,41.4039,2.2045,26.227272727272727
16569,2024-06-14,2024,6,14,42,Barcelona - Sants,41.3788,2.1331,11.166666666666666
16570,2024-06-14,2024,6,14,43,Barcelona - Eixample,41.3853,2.1538,24.708333333333332
16571,2024-06-14,2024,6,14,44,Barcelona - Gràcia,41.3987,2.1534,16.958333333333332
16572,2024-06-14,2024,6,14,50,Barcelona - Ciutadella,41.3864,2.1874,25.09090909090909
16573,2024-06-14,2024,6,14,54,Barcelona - Vall Hebron,41.4261,2.148,18.375
16574,2024-06-14,2024,6,14,57,Barcelona - Palau Reial,41.3875,2.1151,13.416666666666666
16575,2024-06-14,2024,6,14,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.0
16576,2024-06-15,2024,6,15,4,Barcelona - Poblenou,41.4039,2.2045,14.333333333333334
16577,2024-06-15,2024,6,15,42,Barcelona - Sants,41.3788,2.1331,12.375
16578,2024-06-15,2024,6,15,43,Barcelona - Eixample,41.3853,2.1538,20.208333333333332
16579,2024-06-15,2024,6,15,44,Barcelona - Gràcia,41.3987,2.1534,17.916666666666668
16580,2024-06-15,2024,6,15,50,Barcelona - Ciutadella,41.3864,2.1874,15.25
16581,2024-06-15,2024,6,15,54,Barcelona - Vall Hebron,41.4261,2.148,18.416666666666668
16582,2024-06-15,2024,6,15,57,Barcelona - Palau Reial,41.3875,2.1151,8.375
16583,2024-06-15,2024,6,15,58,Barcelona - Observatori Fabra,41.41843,2.1239,4.041666666666667
16584,2024-06-16,2024,6,16,4,Barcelona - Poblenou,41.4039,2.2045,12.666666666666666
16585,2024-06-16,2024,6,16,42,Barcelona - Sants,41.3788,2.1331,11.125
16586,2024-06-16,2024,6,16,43,Barcelona - Eixample,41.3853,2.1538,24.916666666666668
16587,2024-06-16,2024,6,16,44,Barcelona - Gràcia,41.3987,2.1534,18.041666666666668
16588,2024-06-16,2024,6,16,50,Barcelona - Ciutadella,41.3864,2.1874,11.041666666666666
16589,2024-06-16,2024,6,16,54,Barcelona - Vall Hebron,41.4261,2.148,15.833333333333334
16590,2024-06-16,2024,6,16,57,Barcelona - Palau Reial,41.3875,2.1151,8.708333333333334
16591,2024-06-16,2024,6,16,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.541666666666666
16592,2024-06-17,2024,6,17,4,Barcelona - Poblenou,41.4039,2.2045,18.416666666666668
16593,2024-06-17,2024,6,17,42,Barcelona - Sants,41.3788,2.1331,15.208333333333334
16594,2024-06-17,2024,6,17,43,Barcelona - Eixample,41.3853,2.1538,27.458333333333332
16595,2024-06-17,2024,6,17,44,Barcelona - Gràcia,41.3987,2.1534,18.25
16596,2024-06-17,2024,6,17,50,Barcelona - Ciutadella,41.3864,2.1874,16.791666666666668
16597,2024-06-17,2024,6,17,54,Barcelona - Vall Hebron,41.4261,2.148,15.166666666666666
16598,2024-06-17,2024,6,17,57,Barcelona - Palau Reial,41.3875,2.1151,11.916666666666666
16599,2024-06-17,2024,6,17,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.083333333333334
16600,2024-06-18,2024,6,18,4,Barcelona - Poblenou,41.4039,2.2045,14.583333333333334
16601,2024-06-18,2024,6,18,42,Barcelona - Sants,41.3788,2.1331,13.478260869565217
16602,2024-06-18,2024,6,18,43,Barcelona - Eixample,41.3853,2.1538,20.85
16603,2024-06-18,2024,6,18,44,Barcelona - Gràcia,41.3987,2.1534,22.333333333333332
16604,2024-06-18,2024,6,18,50,Barcelona - Ciutadella,41.3864,2.1874,12.375
16605,2024-06-18,2024,6,18,54,Barcelona - Vall Hebron,41.4261,2.148,14.0
16606,2024-06-18,2024,6,18,57,Barcelona - Palau Reial,41.3875,2.1151,12.0
16607,2024-06-18,2024,6,18,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.791666666666667
16608,2024-06-19,2024,6,19,4,Barcelona - Poblenou,41.4039,2.2045,16.416666666666668
16609,2024-06-19,2024,6,19,42,Barcelona - Sants,41.3788,2.1331,13.791666666666666
16610,2024-06-19,2024,6,19,43,Barcelona - Eixample,41.3853,2.1538,26.166666666666668
16611,2024-06-19,2024,6,19,44,Barcelona - Gràcia,41.3987,2.1534,22.875
16612,2024-06-19,2024,6,19,50,Barcelona - Ciutadella,41.3864,2.1874,15.5
16613,2024-06-19,2024,6,19,54,Barcelona - Vall Hebron,41.4261,2.148,17.125
16614,2024-06-19,2024,6,19,57,Barcelona - Palau Reial,41.3875,2.1151,12.708333333333334
16615,2024-06-19,2024,6,19,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.291666666666666
16616,2024-06-20,2024,6,20,4,Barcelona - Poblenou,41.4039,2.2045,13.708333333333334
16617,2024-06-20,2024,6,20,42,Barcelona - Sants,41.3788,2.1331,15.083333333333334
16618,2024-06-20,2024,6,20,43,Barcelona - Eixample,41.3853,2.1538,28.458333333333332
16619,2024-06-20,2024,6,20,44,Barcelona - Gràcia,41.3987,2.1534,23.0
16620,2024-06-20,2024,6,20,50,Barcelona - Ciutadella,41.3864,2.1874,12.833333333333334
16621,2024-06-20,2024,6,20,54,Barcelona - Vall Hebron,41.4261,2.148,14.541666666666666
16622,2024-06-20,2024,6,20,57,Barcelona - Palau Reial,41.3875,2.1151,11.80952380952381
16623,2024-06-20,2024,6,20,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.166666666666666
16624,2024-06-21,2024,6,21,4,Barcelona - Poblenou,41.4039,2.2045,13.958333333333334
16625,2024-06-21,2024,6,21,42,Barcelona - Sants,41.3788,2.1331,13.25
16626,2024-06-21,2024,6,21,43,Barcelona - Eixample,41.3853,2.1538,24.583333333333332
16627,2024-06-21,2024,6,21,44,Barcelona - Gràcia,41.3987,2.1534,18.0
16628,2024-06-21,2024,6,21,50,Barcelona - Ciutadella,41.3864,2.1874,16.125
16629,2024-06-21,2024,6,21,54,Barcelona - Vall Hebron,41.4261,2.148,10.708333333333334
16630,2024-06-21,2024,6,21,57,Barcelona - Palau Reial,41.3875,2.1151,10.791666666666666
16631,2024-06-21,2024,6,21,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.409090909090908
16632,2024-06-22,2024,6,22,4,Barcelona - Poblenou,41.4039,2.2045,12.291666666666666
16633,2024-06-22,2024,6,22,42,Barcelona - Sants,41.3788,2.1331,11.583333333333334
16634,2024-06-22,2024,6,22,43,Barcelona - Eixample,41.3853,2.1538,20.166666666666668
16635,2024-06-22,2024,6,22,44,Barcelona - Gràcia,41.3987,2.1534,14.625
16636,2024-06-22,2024,6,22,50,Barcelona - Ciutadella,41.3864,2.1874,8.208333333333334
16637,2024-06-22,2024,6,22,54,Barcelona - Vall Hebron,41.4261,2.148,9.166666666666666
16638,2024-06-22,2024,6,22,57,Barcelona - Palau Reial,41.3875,2.1151,8.666666666666666
16639,2024-06-22,2024,6,22,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.25
16640,2024-06-23,2024,6,23,4,Barcelona - Poblenou,41.4039,2.2045,13.583333333333334
16641,2024-06-23,2024,6,23,42,Barcelona - Sants,41.3788,2.1331,10.708333333333334
16642,2024-06-23,2024,6,23,43,Barcelona - Eixample,41.3853,2.1538,19.083333333333332
16643,2024-06-23,2024,6,23,44,Barcelona - Gràcia,41.3987,2.1534,14.125
16644,2024-06-23,2024,6,23,50,Barcelona - Ciutadella,41.3864,2.1874,18.916666666666668
16645,2024-06-23,2024,6,23,54,Barcelona - Vall Hebron,41.4261,2.148,9.333333333333334
16646,2024-06-23,2024,6,23,57,Barcelona - Palau Reial,41.3875,2.1151,7.375
16647,2024-06-23,2024,6,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.625
16648,2024-06-24,2024,6,24,4,Barcelona - Poblenou,41.4039,2.2045,11.166666666666666
16649,2024-06-24,2024,6,24,42,Barcelona - Sants,41.3788,2.1331,9.541666666666666
16650,2024-06-24,2024,6,24,43,Barcelona - Eixample,41.3853,2.1538,13.958333333333334
16651,2024-06-24,2024,6,24,44,Barcelona - Gràcia,41.3987,2.1534,8.916666666666666
16652,2024-06-24,2024,6,24,50,Barcelona - Ciutadella,41.3864,2.1874,13.291666666666666
16653,2024-06-24,2024,6,24,54,Barcelona - Vall Hebron,41.4261,2.148,7.125
16654,2024-06-24,2024,6,24,57,Barcelona - Palau Reial,41.3875,2.1151,7.25
16655,2024-06-24,2024,6,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.1666666666666665
16656,2024-06-25,2024,6,25,4,Barcelona - Poblenou,41.4039,2.2045,22.916666666666668
16657,2024-06-25,2024,6,25,42,Barcelona - Sants,41.3788,2.1331,10.333333333333334
16658,2024-06-25,2024,6,25,43,Barcelona - Eixample,41.3853,2.1538,20.583333333333332
16659,2024-06-25,2024,6,25,44,Barcelona - Gràcia,41.3987,2.1534,16.095238095238095
16660,2024-06-25,2024,6,25,50,Barcelona - Ciutadella,41.3864,2.1874,24.125
16661,2024-06-25,2024,6,25,54,Barcelona - Vall Hebron,41.4261,2.148,11.375
16662,2024-06-25,2024,6,25,57,Barcelona - Palau Reial,41.3875,2.1151,11.208333333333334
16663,2024-06-25,2024,6,25,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.125
16664,2024-06-26,2024,6,26,4,Barcelona - Poblenou,41.4039,2.2045,18.0
16665,2024-06-26,2024,6,26,42,Barcelona - Sants,41.3788,2.1331,11.541666666666666
16666,2024-06-26,2024,6,26,43,Barcelona - Eixample,41.3853,2.1538,22.75
16667,2024-06-26,2024,6,26,44,Barcelona - Gràcia,41.3987,2.1534,19.833333333333332
16668,2024-06-26,2024,6,26,50,Barcelona - Ciutadella,41.3864,2.1874,20.375
16669,2024-06-26,2024,6,26,54,Barcelona - Vall Hebron,41.4261,2.148,15.583333333333334
16670,2024-06-26,2024,6,26,57,Barcelona - Palau Reial,41.3875,2.1151,10.208333333333334
16671,2024-06-26,2024,6,26,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.583333333333334
16672,2024-06-27,2024,6,27,4,Barcelona - Poblenou,41.4039,2.2045,16.583333333333332
16673,2024-06-27,2024,6,27,42,Barcelona - Sants,41.3788,2.1331,19.875
16674,2024-06-27,2024,6,27,43,Barcelona - Eixample,41.3853,2.1538,33.166666666666664
16675,2024-06-27,2024,6,27,44,Barcelona - Gràcia,41.3987,2.1534,39.791666666666664
16676,2024-06-27,2024,6,27,50,Barcelona - Ciutadella,41.3864,2.1874,13.833333333333334
16677,2024-06-27,2024,6,27,54,Barcelona - Vall Hebron,41.4261,2.148,28.5
